ISIN,Ticker,Name,Shares,Exchange rate,Result,Total amount,Withholding tax,Currency (Withholding tax),Charge amount (GBP),Stamp duty (GBP),Stamp duty reserve tax (GBP),Transaction fee (GBP),Notes,Order ID,French transaction tax,Execution_Price,Trading day,Trading time,Type,Price,Sector,Industry,YF_TICKER
US92836Y3009,VISL,Vislink Technologies,10,1.36588,,20.43,,,,,,,,EOF976885278,,2.79,04/02/2021,14:37:00,Buy,2.042639178,Technology,Communication Equipment,VISL
US86803X2045,SUNW,Sunworks,6,1.36716,,103.53,,,,,,,,EOF976908152,,23.59,04/02/2021,14:47:00,Buy,17.25474707,Technology,Solar,SUNW
US1714391026,CCIV,Churchill Capital IV,8,1.36731,52.56,160.9,,,,,,,,EOF976916785,,27.5,04/02/2021,14:53:00,Sell,20.11248364,Financial Services,Shell Companies,CCIV
KYG8251L1059,IPOF,Social Capital Hedosophia VI,30,1.36723,13.7,335.93,,,,,,,,EOF976921245,,15.31,04/02/2021,14:56:00,Sell,11.19782334,Financial Services,Shell Companies,IPOF
US70614W1009,PTON,Peloton Interactive,1,1.36568,10.77,112.03,,,,,,,,EOF979244065,,153,04/02/2021,16:01:00,Sell,112.0321012,Consumer Cyclical,Leisure,PTON
US12619F1049,CPSH,CPS Technologies ,5,1.36607,,77.05,,,,,,,,EOF980734808,,21.05,04/02/2021,16:49:00,Buy,15.40916644,Technology,Electronic Components,CPSH
US7761531083,RMO,Romeo Power,5,1.36603,,67.16,,,,,,,,EOF980735725,,18.35,04/02/2021,16:50:00,Buy,13.43308712,Consumer Cyclical,Auto Parts,RMO
US7761531083,RMO,Romeo Power,10,1.36605,,134.47,,,,,,,,EOF980735824,,18.37,04/02/2021,16:50:00,Buy,13.4475312,Consumer Cyclical,Auto Parts,RMO
CA37958K1093,REZZF,Global Battery Metals,130,1.36604,,92.7,,,,,,,,EOF980737386,,0.97,04/02/2021,16:53:00,Buy,0.710081696,Basic Materials,Other Industrial Metals & Mining,REZZF
BMG6964L1072,PSFE,Paysafe,10,1.36644,20.38,135.39,,,,,,,,EOF980737670,,18.5,04/02/2021,16:53:00,Sell,13.53883083,Technology,Information Technology Services,PSFE
US83067L1098,SKLZ,Skillz,1,1.3662,,28.43,,,,,,,,EOF980738552,,38.84,04/02/2021,16:54:00,Buy,28.42921973,Communication Services,Electronic Gaming & Multimedia,SKLZ
US1714391026,CCIV,Churchill Capital IV,5,1.36583,,108.39,,,,,,,,EOF980743982,,29.61,04/02/2021,17:05:00,Buy,21.67912551,Financial Services,Shell Companies,CCIV
CA37958K1093,REZZF,Global Battery Metals,100,1.36597,,67.31,,,,,,,,EOF980761638,,0.92,04/02/2021,17:38:00,Buy,0.67351406,Basic Materials,Other Industrial Metals & Mining,REZZF
US86803X2045,SUNW,Sunworks,6,1.36758,,94.15,,,,,,,,EOF982752710,,21.46,04/02/2021,20:33:00,Buy,15.69195221,Technology,Solar,SUNW
US3743964062,GEVO,Gevo,10,1.36722,,85.87,,,,,,,,EOF982758335,,11.74,04/02/2021,20:42:00,Buy,8.586767309,Basic Materials,Specialty Chemicals,GEVO
CH0346177709,OBSV,ObsEva ,20,1.37214,,54.51,,,,,,,,EOF985827868,,3.74,05/02/2021,14:43:00,Buy,2.725669392,Healthcare,Biotechnology,OBSV
US3647601083,GPS,Gap,6,1.37369,3.03,97.4,,,,,,,,EOF989718060,,22.3,05/02/2021,15:26:00,Sell,16.23364806,Consumer Cyclical,Apparel Retail,GPS
IE00BK5BZT14,3CRM,3x Salesforce,25,100,56.75,602,,,,,,,,EOF989719499,,2408,05/02/2021,15:27:00,Sell,24.08,Uncategorised,Uncategorised,3CRM.L
US98138J2069,WKHS,Workhorse,10,1.37367,,296.14,,,,,,,,EOF989727827,,40.68,05/02/2021,15:33:00,Buy,29.61409946,Consumer Cyclical,Auto Manufacturers,WKHS
US70614W1009,PTON,Peloton Interactive,1,1.3733,,104.91,,,,,,,,EOF990532338,,144.08,05/02/2021,15:37:00,Buy,104.9151678,Consumer Cyclical,Leisure,PTON
US52567D1072,LMND,Lemonade,6,1.37246,99.77,637.44,,,,,,,,EOF991750169,,145.81,05/02/2021,17:05:00,Sell,106.2398904,Financial Services,Insurance—Property & Casualty,LMND
US92836Y3009,VISL,Vislink Technologies,50,1.37197,,104.59,,,,,,,,EOF991751849,,2.87,05/02/2021,17:07:00,Buy,2.091882476,Technology,Communication Equipment,VISL
US02083E1055,ALPP,Alpine 4 Technologies,90,1.37267,144.79,429.46,,,,,,,,EOF991755172,,6.55,05/02/2021,17:12:00,Sell,4.771722264,Technology,Electronic Components,ALPP
US57667L1070,MTCH,Match Group,1,1.37311,0.78,114.12,,,,,,,,EOF991777019,,156.7,05/02/2021,17:53:00,Sell,114.1205002,Communication Services,Internet Content & Information,MTCH
US44852D1081,HUYA,"HUYA, Inc.",8,1.37338,30.69,160.65,,,,,,,,EOF991780073,,27.58,05/02/2021,17:59:00,Sell,20.08184188,Communication Services,Entertainment,HUYA
US46265G1076,IQST,iQSTEL,700,1.3725,,377.16,,,,,,,,EOF992895360,,0.74,05/02/2021,18:33:00,Buy,0.539162113,Communication Services,Telecom Services,IQST
KYG8990Y1035,PACE,TPG Pace Tech Opportunities,5,1.37258,,40.94,,,,,,,,EOF992899514,,11.24,05/02/2021,18:42:00,Buy,8.188958021,Financial Services,Shell Companies,PACE
US63008G2030,NNDM,Nano Dimension ,18,1.37264,,194.6,,,,,,,,EOF992902614,,14.84,05/02/2021,18:48:00,Buy,10.81128337,Technology,Computer Hardware,NNDM
KYG8990Y1035,PACE,TPG Pace Tech Opportunities,15,1.37284,,123.14,,,,,,,,EOF992903358,,11.27,05/02/2021,18:49:00,Buy,8.209259637,Financial Services,Shell Companies,PACE
US45166V1061,IDEX,Ideanomics,50,1.37263,,179.22,,,,,,,,EOF992931709,,4.92,05/02/2021,19:49:00,Buy,3.584359951,Technology,Software—Application,IDEX
US87663X1028,TTCF,Tattooed Chef,30,1.37322,41.09,535.02,,,,,,,,EOF994096659,,24.49,05/02/2021,20:17:00,Sell,17.83399601,Consumer Defensive,Packaged Foods,TTCF
IM00B3NTV894,BPC,Bahamas Petroleum,21000,100,-422.29,126,,,,,,,,EOF996016482,,0.6,08/02/2021,08:16:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
IM00B3NTV894,BPC,Bahamas Petroleum,10500,100,-211.15,63,,,,,,,,EOF996016483,,0.6,08/02/2021,08:16:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
IM00B3NTV894,BPC,Bahamas Petroleum,14000,100,-281.53,84,,,,,,,,EOF996016949,,0.6,08/02/2021,08:17:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
IM00B3NTV894,BPC,Bahamas Petroleum,3500,100,-70.38,21,,,,,,,,EOF996017221,,0.6,08/02/2021,08:18:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
IM00B3NTV894,BPC,Bahamas Petroleum,5335.12473,100,-107.29,32.01,,,,,,,,EOF996017301,,0.6,08/02/2021,08:18:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
IM00B3NTV894,BPC,Bahamas Petroleum,21000,100,-422.29,126,,,,,,,,EOF996017390,,0.6,08/02/2021,08:18:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
IM00B3NTV894,BPC,Bahamas Petroleum,10500,100,-211.15,63,,,,,,,,EOF996017397,,0.6,08/02/2021,08:19:00,Sell,0.006,Energy,Oil & Gas E&P,BPC.L
US8676524064,SPWR,SunPower,10,1.37142,,327.76,,,,,,,,EOF999456918,,44.95,08/02/2021,14:33:00,Buy,32.77624652,Technology,Solar,SPWR
US09354A1007,BLNK,Blink Charging,6,1.37227,80.51,249.57,,,,,,,,EOF999475306,,57.08,08/02/2021,14:39:00,Sell,41.59531288,Consumer Cyclical,Specialty Retail,BLNK
XS2193972598,3LTS,3x Long Tesla GraniteShares,6,1.37192,-2.04,538.89,,,,,,,,EOF1000736135,,123.22,08/02/2021,14:44:00,Sell,89.8157327,Uncategorised,Uncategorised,3LTS.L
US62914V1061,NIO,NIO Inc,2,1.3732,,83.35,,,,,,,,EOF1001633164,,57.23,08/02/2021,15:03:00,Buy,41.67637635,Consumer Cyclical,Auto Manufacturers,NIO
US98138J2069,WKHS,Workhorse,15,1.3736,,418.9,,,,,,,,EOF1001633981,,38.36,08/02/2021,15:04:00,Buy,27.92661619,Consumer Cyclical,Auto Manufacturers,WKHS
US48138M1053,JMIA,Jumia Technologies,5,1.37376,,231.85,,,,,,,,EOF1001635363,,63.7,08/02/2021,15:05:00,Buy,46.36908922,Consumer Cyclical,Internet Retail,JMIA
US86803X2045,SUNW,Sunworks,8,1.37339,,119.41,,,,,,,,EOF1001636622,,20.5,08/02/2021,15:05:00,Buy,14.92656856,Technology,Solar,SUNW
US8676524064,SPWR,SunPower,5,1.37327,,167.41,,,,,,,,EOF1001637538,,45.98,08/02/2021,15:06:00,Buy,33.4821266,Technology,Solar,SPWR
US98422D1054,XPEV,XPeng,7,1.37316,,236.33,,,,,,,,EOF1001639190,,46.36,08/02/2021,15:07:00,Buy,33.76154272,Consumer Cyclical,Auto Manufacturers,XPEV
US73102V1052,POLA,Polar Power,10,1.37307,,139.39,,,,,,,,EOF1001640220,,19.14,08/02/2021,15:08:00,Buy,13.93956608,Industrials,Electrical Equipment & Parts,POLA
US92836Y3009,VISL,Vislink Technologies,15,1.37336,17.99,49.37,,,,,,,,EOF1001640877,,4.52,08/02/2021,15:08:00,Sell,3.291198229,Technology,Communication Equipment,VISL
US00835Q1031,AEVA,Aeva Technologies,50,1.3739,,679.08,,,,,,,,EOF1004998563,,18.66,08/02/2021,17:26:00,Buy,13.58177451,Consumer Cyclical,Auto Parts,AEVA
US46183W1018,INVU,Investview,100,1.37744,,11.62,,,,,,,,EOF1010030144,,0.16,09/02/2021,13:51:00,Buy,0.11615751,Technology,Software—Application,INVU
US5657881067,MARA,Marathon Digital Holdings,1,1.37762,,25.83,,,,,,,,EOF1011086936,,35.58,09/02/2021,14:30:00,Buy,25.82715117,Financial Services,Capital Markets,MARA
US18914F1030,CLOV,Clover Health Investments,1,1.37744,,9.18,,,,,,,,EOF1011089252,,12.65,09/02/2021,14:30:00,Buy,9.183703101,Healthcare,Healthcare Plans,CLOV
US0008991046,ADMA,ADMA Biologics,5,1.37742,,10.71,,,,,,,,EOF1011089569,,2.95,09/02/2021,14:30:00,Buy,2.14168518,Healthcare,Biotechnology,ADMA
US69269L1044,OZON,Ozon,1,1.37754,,49.34,,,,,,,,EOF1011099691,,67.97,09/02/2021,14:30:00,Buy,49.34157992,Consumer Cyclical,Internet Retail,OZON
CA98980M1095,ZOM,Zomedica,1,1.37905,,1.74,,,,,,,,EOF1011121170,,2.4,09/02/2021,14:35:00,Buy,1.740328487,Healthcare,Drug Manufacturers—Specialty & Generic,ZOM
US00835Q1031,AEVA,Aeva Technologies,30,1.37941,41.66,449.11,,,,,,,,EOF1011122190,,20.65,09/02/2021,14:35:00,Sell,14.97016841,Consumer Cyclical,Auto Parts,AEVA
KYG8990Y1035,PACE,TPG Pace Tech Opportunities,25,1.37863,,209.45,,,,,,,,EOF1012493707,,11.55,09/02/2021,14:44:00,Buy,8.37788239,Financial Services,Shell Companies,PACE
US63910B1026,NLS,Nautilus Group,17,1.37855,83.36,329.75,,,,,,,,EOF1012516175,,26.74,09/02/2021,14:52:00,Sell,19.3971927,Consumer Cyclical,Leisure,NLS
US12619F1049,CPSH,CPS Technologies ,5,1.37861,28.85,75.87,,,,,,,,EOF1012517627,,20.92,09/02/2021,14:53:00,Sell,15.17470496,Technology,Electronic Components,CPSH
US0909112072,BIOL,Biolase,50,1.37878,13.92,52.58,,,,,,,,EOF1012519433,,1.45,09/02/2021,14:54:00,Sell,1.051654361,Healthcare,Medical Devices,BIOL
US46265G1076,IQST,iQSTEL,300,1.37918,,184.89,,,,,,,,EOF1014351202,,0.85,09/02/2021,15:41:00,Buy,0.616308241,Communication Services,Telecom Services,IQST
KYG653051071,NGAC,NextGen Acquisition,20,1.37918,,191.42,,,,,,,,EOF1014360863,,13.2,09/02/2021,15:47:00,Buy,9.57090445,Financial Services,Shell Companies,NGAC
US82837P4081,SI,Silvergate Capital ,1,1.37886,,111.6,,,,,,,,EOF1015317404,,153.88,09/02/2021,16:33:00,Buy,111.5994372,Financial Services,Banks—Regional,SI
KYG653051071,NGAC,NextGen Acquisition,10,1.37952,,97.93,,,,,,,,EOF1016945514,,13.51,09/02/2021,18:01:00,Buy,9.793261424,Financial Services,Shell Companies,NGAC
US69269L1044,OZON,Ozon,2,1.37915,,92.48,,,,,,,,EOF1016950951,,63.77,09/02/2021,18:09:00,Buy,46.23862524,Consumer Cyclical,Internet Retail,OZON
US8522341036,SQ,Square,2.5,1.37962,61.64,474.44,,,,,,,,EOF1016951855,,261.82,09/02/2021,18:11:00,Sell,189.7768951,Technology,Software—Infrastructure,SQ
US52567D1072,LMND,Lemonade,3,1.37963,69.65,338.48,,,,,,,,EOF1016952015,,155.66,09/02/2021,18:11:00,Sell,112.8273523,Financial Services,Insurance—Property & Casualty,LMND
US90069K1043,THCB,Tuscan  ,20,1.37954,,289.23,,,,,,,,EOF1016955029,,19.95,09/02/2021,18:15:00,Buy,14.46134219,Financial Services,Shell Companies,THCB
KYG372881006,FTOC,FTAC Olympus Acquisition,12,1.37935,,116.75,,,,,,,,EOF1016956126,,13.42,09/02/2021,18:17:00,Buy,9.729220285,Financial Services,Shell Companies,FTOC
US8676524064,SPWR,SunPower,5,1.37939,,178.7,,,,,,,,EOF1016974933,,49.3,09/02/2021,18:45:00,Buy,35.74043599,Technology,Solar,SPWR
KYG653051071,NGAC,NextGen Acquisition,10,1.38062,,95.25,,,,,,,,EOF1017859324,,13.15,09/02/2021,19:45:00,Buy,9.524706291,Financial Services,Shell Companies,NGAC
US64822P1066,NPA,New Providence Acquisition ,1,1.38092,,16.36,,,,,,,,EOF1018888504,,22.59,09/02/2021,20:27:00,Buy,16.35865944,Uncategorised,Uncategorised,NPA
US4330001060,HIMS,Hims & Hers Health,1,1.38121,,16.93,,,,,,,,EOF1018893894,,23.38,09/02/2021,20:37:00,Buy,16.92718703,Consumer Defensive,Household & Personal Products,HIMS
US4350631028,HOL,Holicity ,5,1.38115,,72.04,,,,,,,,EOF1018894768,,19.9,09/02/2021,20:38:00,Buy,14.40828295,Financial Services,Shell Companies,HOL
CA92837C1095,ABEPF,Vision Lithium,1500,1.38296,,314.65,,,,,,,,EOF1020574649,,0.29,10/02/2021,13:25:00,Buy,0.209695147,Basic Materials,Other Industrial Metals & Mining,ABEPF
US0008991046,ADMA,ADMA Biologics,50,1.38474,,110.85,,,,,,,,EOF1024007176,,3.07,10/02/2021,14:56:00,Buy,2.21702269,Healthcare,Biotechnology,ADMA
CA92837C1095,ABEPF,Vision Lithium,500,1.38597,43.03,147.91,,,,,,,,EOF1024992551,,0.41,10/02/2021,15:15:00,Sell,0.295821699,Basic Materials,Other Industrial Metals & Mining,ABEPF
US37519D1072,GIK,GigCapital3,20,1.38571,,206.25,,,,,,,,EOF1024995062,,14.29,10/02/2021,15:17:00,Buy,10.31240303,Financial Services,Shell Companies,GIK
US69608A1088,PLTR,Palantir,5,1.38491,26.43,129.58,,,,,,,,EOF1025005312,,35.89,10/02/2021,15:23:00,Sell,25.91504141,Technology,Software—Infrastructure,PLTR
US82837P4081,SI,Silvergate Capital ,1,1.38502,,101.07,,,,,,,,EOF1025016668,,139.98,10/02/2021,15:28:00,Buy,101.0671326,Financial Services,Banks—Regional,SI
US00835Q1031,AEVA,Aeva Technologies,20,1.38548,0.48,272.11,,,,,,,,EOF1025024348,,18.85,10/02/2021,15:32:00,Sell,13.60539308,Consumer Cyclical,Auto Parts,AEVA
US42226N1090,HCMC,Healthier Choices Management,20000,1.38445,,56.35,,,,,,,,EOF1026070802,,0,10/02/2021,16:03:00,Buy,0,Consumer Defensive,Grocery Stores,HCMC
US52567D1072,LMND,Lemonade,4,1.3848,89.21,447.66,,,,,,,,EOF1027110343,,154.98,10/02/2021,16:41:00,Sell,111.915078,Financial Services,Insurance—Property & Casualty,LMND
US88160R1014,TSLA,Tesla,1,1.38426,,589.44,,,,,,,,EOF1027110474,,815.95,10/02/2021,16:41:00,Buy,589.448514,Consumer Cyclical,Auto Manufacturers,TSLA
US8522341036,SQ,Square,2,1.38491,42,372.24,,,,,,,,EOF1027114193,,257.76,10/02/2021,16:47:00,Sell,186.1203977,Technology,Software—Infrastructure,SQ
US88160R1014,TSLA,Tesla,0.5,1.38441,,293.8,,,,,,,,EOF1027114605,,813.48,10/02/2021,16:48:00,Buy,587.6004941,Consumer Cyclical,Auto Manufacturers,TSLA
US6549022043,NOK,Nokia ADR,155,1.38477,-145.06,463.39,,,,,,,,EOF1027115086,,4.14,10/02/2021,16:49:00,Sell,2.989666154,Technology,Communication Equipment,NOK
US44852D1081,HUYA,"HUYA, Inc.",10,1.38461,34.64,197.09,,,,,,,,EOF1027115118,,27.29,10/02/2021,16:49:00,Sell,19.70952109,Communication Services,Entertainment,HUYA
US88160R1014,TSLA,Tesla,1,1.38472,,582.79,,,,,,,,EOF1027120338,,807,10/02/2021,16:58:00,Buy,582.7893004,Consumer Cyclical,Auto Manufacturers,TSLA
US46265G1076,IQST,iQSTEL,200,1.38417,,118.48,,,,,,,,EOF1028242354,,0.82,10/02/2021,17:38:00,Buy,0.592412782,Communication Services,Telecom Services,IQST
US0547481087,AYRO,Ayro,20,1.38473,,141.98,,,,,,,,EOF1028272045,,9.83,10/02/2021,18:36:00,Buy,7.098856817,Consumer Cyclical,Auto Manufacturers,AYRO
US15961R1059,CHPT,ChargePoint Holdings,10,1.38426,-6.19,287.95,,,,,,,,EOF1029206859,,39.86,10/02/2021,19:39:00,Sell,28.79516854,Consumer Cyclical,Specialty Retail,CHPT
ES0177542018,IAG,IAG SA,200,100,,296.3,,,,,,,,EOF1031292417,,148.15,11/02/2021,12:07:00,Buy,1.4815,Industrials,Airlines,IAG.L
US77543R1023,ROKU,Roku,0.5,1.38267,26.25,169.6,,,,,,,,EOF1032728404,,469.01,11/02/2021,14:36:00,Sell,339.2060289,Communication Services,Entertainment,ROKU
US44852D1081,HUYA,"HUYA, Inc.",10,1.38279,41.42,203.86,,,,,,,,EOF1032728868,,28.19,11/02/2021,14:36:00,Sell,20.38632041,Communication Services,Entertainment,HUYA
US63910B1026,NLS,Nautilus Group,20,1.38277,126.39,416.27,,,,,,,,EOF1033395593,,28.78,11/02/2021,14:40:00,Sell,20.81329505,Consumer Cyclical,Leisure,NLS
CA92837C1095,ABEPF,Vision Lithium,500,1.38221,,188.65,,,,,,,,EOF1033400214,,0.52,11/02/2021,14:42:00,Buy,0.376209114,Basic Materials,Other Industrial Metals & Mining,ABEPF
US70614W1009,PTON,Peloton Interactive,2,1.38213,5.34,211.5,,,,,,,,EOF1033427167,,146.16,11/02/2021,14:51:00,Sell,105.7498209,Consumer Cyclical,Leisure,PTON
IE00B3VVMM84,VFEM,Vanguard FTSE Emerging Markets,2,1,9.43,110.67,,,,,,,,EOF1033429677,,55.34,11/02/2021,14:52:00,Sell,55.34,Uncategorised,Uncategorised,VFEM.L
US4837091010,KNDI,Kandi,20,1.38208,-0.62,134.72,,,,,,,,EOF1034382214,,9.31,11/02/2021,14:53:00,Sell,6.736223663,Consumer Cyclical,Auto Parts,KNDI
US02083E1055,ALPP,Alpine 4 Technologies,50,1.38189,148.68,306.83,,,,,,,,EOF1034384332,,8.48,11/02/2021,14:54:00,Sell,6.136523168,Technology,Electronic Components,ALPP
DE0002635299,EXSH,iShares STOXX Europe Select Dividend 30,2,1.13869,3.86,28.91,,,,,,,,EOF1034391538,,16.46,11/02/2021,14:58:00,Sell,14.4552073,Uncategorised,Uncategorised,EXSH.DE
IE0005042456,ISF,iShares Core FTSE 100,9,100,5.23,57.72,,,,,,,,EOF1034391958,,641.3,11/02/2021,14:58:00,Sell,6.413,Uncategorised,Uncategorised,ISF.L
CA92837C1095,ABEPF,Vision Lithium,200,1.3813,,82.28,,,,,,,,EOF1034394625,,0.57,11/02/2021,14:59:00,Buy,0.412654746,Basic Materials,Other Industrial Metals & Mining,ABEPF
US0547481087,AYRO,Ayro,30,1.3826,,202.88,,,,,,,,EOF1035435693,,9.35,11/02/2021,15:27:00,Buy,6.762621149,Consumer Cyclical,Auto Manufacturers,AYRO
US4491091074,HYLN,Hyliion Holdings,8,1.38306,-142.79,90.7,,,,,,,,EOF1035437387,,15.68,11/02/2021,15:28:00,Sell,11.33717988,Consumer Cyclical,Auto Parts,HYLN
CA53681G1090,LTMCF,Lithium Chile,1000,1.38261,,524.95,,,,,,,,EOF1035447296,,0.73,11/02/2021,15:36:00,Buy,0.527986923,Basic Materials,Other Industrial Metals & Mining,LTMCF
CA26210W1005,TAKOF,Drone Delivery Canada,50,1.38237,,60.77,,,,,,,,EOF1035457862,,1.68,11/02/2021,15:46:00,Buy,1.215304152,Technology,Computer Hardware,TAKOF
CA53681G1090,LTMCF,Lithium Chile,500,1.38246,,256.79,,,,,,,,EOF1035459963,,0.71,11/02/2021,15:48:00,Buy,0.513577246,Basic Materials,Other Industrial Metals & Mining,LTMCF
US42226N1090,HCMC,Healthier Choices Management,12000,1.38238,,53.82,,,,,,,,EOF1035462612,,0.01,11/02/2021,15:50:00,Buy,0.007233901,Consumer Defensive,Grocery Stores,HCMC
US1714391026,CCIV,Churchill Capital IV,5,1.38261,10.08,118.47,,,,,,,,EOF1035469699,,32.76,11/02/2021,15:57:00,Sell,23.69431727,Financial Services,Shell Companies,CCIV
US0547481087,AYRO,Ayro,10,1.38147,,69.78,,,,,,,,EOF1035479073,,9.64,11/02/2021,16:07:00,Buy,6.978074081,Consumer Cyclical,Auto Manufacturers,AYRO
